RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_REGRESSION_PATH_DURATION,IA_SKIP,BUTTON_ACCURACY,Trial_Index_,cond_name,indexofia,length_pre,target_matras,practice,stim_num,target_length,TRIAL_DWELL_TIME,IA_ID
P1A,5,1059,163,1059,3,1059,1,-1,5,TL,5,4,1,No,45,4,5512,5
P1A,6,1724,446,1142,3,1142,0,-1,6,RL,5,5,2,No,75,5,4059,5
P1A,7,1634,463,1634,5,1634,0,-1,7,RH,4,6,1,No,58,6,3013,4
P1A,8,2404,577,2404,8,2404,0,-1,8,RL,4,6,2,No,67,6,6783,4
P1A,9,940,192,432,2,432,0,-1,9,RH,6,4,2,No,74,4,3555,6
P1A,10,1479,267,899,3,899,0,-1,10,RL,5,6,2,No,39,6,4711,5
P1A,11,583,276,276,1,900,0,-1,11,RL,9,6,2,No,47,6,4331,9
P1A,12,244,244,244,1,244,0,-1,12,TL,4,4,2,No,1,4,2994,4
P1A,13,1043,244,1043,3,1043,0,-1,13,TL,6,4,2,No,77,4,5260,6
P1A,14,472,182,182,1,182,0,-1,14,RH,5,6,2,No,14,6,2898,5
P1A,15,761,269,269,1,1135,0,1,15,TH,6,4,1,No,56,4,4500,6
P1A,16,787,145,386,2,386,0,-1,16,RH,4,5,2,No,78,5,4184,4
P1A,17,1421,310,310,1,1429,0,-1,17,TL,6,5,2,No,49,5,6083,6
P1A,18,912,598,912,2,912,0,-1,18,TL,7,3,1,No,65,3,4307,7
P1A,19,470,470,470,1,844,0,-1,19,RL,4,4,1,No,79,4,4545,4
P1A,20,504,338,504,2,504,0,-1,20,RH,7,6,1,No,62,6,3288,7
P1A,21,308,308,308,1,308,0,-1,21,TL,6,3,1,No,33,3,5097,6
P1A,22,1910,257,893,2,893,0,1,22,TH,6,4,1,No,48,4,5676,6
P1A,23,1152,162,1152,4,1152,0,-1,23,TL,8,5,2,No,29,5,7233,8
P1A,24,768,184,768,3,768,0,-1,24,RL,6,6,2,No,19,6,4707,6
P1A,25,1486,326,1486,4,1486,0,1,25,TH,7,4,1,No,28,4,6118,7
P1A,26,0,NA,NA,NA,NA,1,-1,26,TL,5,4,2,No,41,4,3681,5
P1A,27,448,296,296,1,296,0,-1,27,RL,4,5,2,No,3,5,3364,4
P1A,28,0,NA,NA,NA,NA,1,-1,28,RL,4,5,2,No,71,5,3833,4
P1A,29,0,NA,NA,NA,NA,1,1,29,TH,7,4,2,No,72,4,5012,7
P1A,30,297,149,297,2,297,0,-1,30,RL,5,5,1,No,55,5,2702,5
P1A,31,691,302,302,1,945,0,1,31,TH,4,4,1,No,4,4,4845,4
P1A,32,693,154,693,2,693,0,-1,32,RH,5,5,1,No,26,5,3535,5
P1A,33,428,286,428,2,428,0,-1,33,RH,6,5,1,No,34,5,3321,6
P1A,34,1475,269,890,2,890,0,1,34,TH,4,4,2,No,52,4,6391,4
P1A,35,799,211,799,2,799,0,1,35,TH,4,4,1,No,36,4,4126,4
P1A,36,0,NA,NA,NA,NA,1,-1,36,RH,5,5,2,No,6,5,1910,5
P1A,37,624,315,624,3,624,0,-1,37,RL,6,6,2,No,11,6,3352,6
P1A,38,549,82,549,4,549,0,-1,38,RH,4,5,1,No,54,5,3269,4
P1A,39,335,335,335,1,335,0,-1,39,TL,8,4,1,No,5,4,4754,8
P1A,40,449,449,449,1,449,0,1,40,TH,5,3,1,No,80,3,4566,5
P1A,41,980,379,980,2,980,0,1,41,TH,6,5,2,No,24,5,4025,6
P1A,42,2974,302,558,2,558,0,-1,42,RL,4,7,2,No,15,7,8284,4
P1A,43,108,108,108,1,108,1,-1,43,RH,5,5,1,No,46,5,2564,5
P1A,44,2070,186,1296,3,1296,0,-1,44,TL,5,6,3,No,17,6,5990,5
P1A,45,147,147,147,1,147,0,-1,45,TL,6,4,2,No,73,4,4714,6
P1A,46,512,206,206,1,723,0,-1,46,RH,5,5,2,No,22,5,3331,5
P1A,47,1798,170,897,2,897,0,-1,47,TL,5,5,3,No,37,5,8175,5
P1A,48,343,206,343,2,343,0,-1,48,RH,4,6,3,No,38,6,2205,4
P1A,49,902,142,902,3,902,0,1,49,TH,5,5,2,No,12,5,6884,5
P1A,50,1674,456,1674,5,1674,0,-1,50,RH,4,7,2,No,42,7,5359,4
P1A,51,462,172,462,2,462,0,-1,51,TL,5,4,2,No,25,4,5121,5
P1A,52,522,181,522,2,522,0,-1,52,RH,4,5,2,No,2,5,2996,4
P1A,53,3005,160,160,1,2200,0,-1,53,RL,4,6,3,No,43,6,6546,4
P1A,54,1744,721,1460,3,1460,0,-1,54,TL,5,5,2,No,21,5,6787,5
P1A,55,2285,290,2285,6,2285,0,1,55,TH,4,4,1,No,8,4,5253,4
P1A,56,360,144,360,2,360,0,-1,56,RH,5,4,2,No,30,4,3102,5
P1A,57,398,262,398,2,398,1,1,57,TH,7,3,1,No,64,3,4749,7
P1A,58,828,197,197,1,197,0,-1,58,TL,5,4,1,No,69,4,6149,5
P1A,59,598,296,598,2,598,0,-1,59,RH,4,5,2,No,18,5,3312,4
P1A,60,293,293,293,1,293,0,-1,60,TL,8,4,1,No,57,4,4792,8
P1A,61,298,298,298,1,298,1,1,61,TH,4,4,1,No,44,4,4393,4
P1A,62,1221,158,1221,3,1221,0,-1,62,TL,6,5,2,No,13,5,4846,6
P1A,63,921,183,472,2,472,0,-1,63,RH,5,5,1,No,70,5,3790,5
P1A,64,147,147,147,1,147,0,1,64,TH,7,4,1,No,60,4,7354,7
P1A,65,706,706,706,1,706,0,1,65,TH,6,4,1,No,16,4,3684,6
P1A,66,1264,493,1264,3,1264,0,1,66,TH,5,5,2,No,40,5,6385,5
P1A,67,1973,326,1500,3,2092,0,1,67,TH,4,4,1,No,20,4,3209,4
P1A,68,830,251,830,2,830,0,-1,68,RL,5,4,2,No,51,4,2445,5
P1A,69,2149,595,595,1,3551,0,-1,69,TL,5,3,1,No,53,3,4964,5
P1A,70,348,348,348,1,348,0,-1,70,RL,8,5,1,No,63,5,3904,8
P1A,71,348,191,348,2,348,0,-1,71,RH,6,6,1,No,66,6,3793,6
P1A,72,1502,706,1502,2,1502,0,-1,72,TL,4,4,1,No,9,4,4970,4
P1A,73,211,211,211,1,211,0,-1,73,RL,5,6,2,No,7,5,2484,5
P1A,74,466,257,257,1,257,0,1,74,TH,6,3,1,No,32,3,4895,6
P1A,75,1844,229,1844,5,1844,0,-1,75,TL,4,4,2,No,61,4,4334,4
P1A,76,970,269,269,1,991,0,-1,76,RL,6,4,1,No,31,4,4724,6
P1A,77,1042,440,1042,2,1042,0,1,77,TH,6,4,2,No,68,4,4093,6
P1A,78,445,164,445,2,445,0,-1,78,RH,6,6,1,No,10,6,2775,6
P1A,79,1289,138,138,1,2491,0,-1,79,RH,5,5,2,No,50,5,4627,5
P1A,80,823,254,450,2,450,0,-1,80,RL,6,5,2,No,23,5,3609,6
P1A,81,604,317,604,2,604,0,-1,81,RL,6,7,1,No,27,7,3012,6
P1A,82,0,NA,NA,NA,NA,1,1,82,TH,4,4,2,No,76,4,4540,4
P1A,83,177,177,177,1,177,0,-1,83,RL,4,5,1,No,35,5,2744,4
P1A,84,1272,326,942,2,942,0,-1,84,RL,8,7,1,No,59,7,4116,8
P10B,5,417,148,417,2,417,0,-1,5,TH,5,4,1,No,45,4,2685,5
P10B,6,462,186,462,2,462,0,-1,6,TH,4,4,1,No,9,4,2865,4
P10B,7,268,268,268,1,268,0,-1,7,TL,5,5,2,No,50,5,2981,5
P10B,8,123,123,123,1,123,0,-1,8,TL,6,4,1,No,10,4,2888,6
P10B,9,652,292,292,1,292,0,-1,9,RH,4,6,3,No,43,6,4281,4
P10B,10,459,224,459,2,459,0,-1,10,RH,4,6,2,No,15,6,3107,4
P10B,11,334,334,334,1,334,0,1,11,RL,6,5,1,No,16,5,3596,6
P10B,12,218,218,218,1,218,0,-1,12,TL,6,4,1,No,34,4,3783,6
P10B,13,538,216,369,2,369,0,1,13,RL,6,7,1,No,56,7,3561,6
P10B,14,451,265,451,2,451,0,-1,14,RH,6,3,1,No,31,3,3303,6
P10B,15,231,231,231,1,231,0,-1,15,RH,6,5,2,No,23,5,2351,6
P10B,16,270,270,270,1,270,0,-1,16,TH,5,5,2,No,21,5,3549,5
P10B,17,186,186,186,1,186,0,-1,17,TL,4,3,1,No,54,3,2160,4
P10B,18,862,234,601,3,601,0,-1,18,TL,6,4,1,No,66,4,4958,6
P10B,19,420,206,206,1,206,0,-1,19,TL,4,4,1,No,58,4,1931,4
P10B,20,200,200,200,1,200,0,-1,20,TH,6,3,1,No,33,3,1857,6
P10B,21,740,373,533,2,533,0,-1,21,TL,5,5,2,No,22,5,5073,5
P10B,22,464,250,250,1,250,0,-1,22,TH,8,4,1,No,57,4,5098,8
P10B,23,178,178,178,1,178,0,-1,23,TL,5,3,1,No,70,3,2829,5
P10B,24,492,331,492,2,492,0,-1,24,TL,4,3,2,No,42,5,2835,4
P10B,25,227,227,227,1,227,0,-1,25,RH,8,5,1,No,63,5,2336,8
P10B,26,201,201,201,1,201,0,-1,26,RH,8,6,1,No,59,6,3516,8
P10B,27,1033,164,164,1,164,0,1,27,RL,5,6,2,No,12,6,5286,5
P10B,28,534,316,316,1,316,0,1,28,RL,7,4,1,No,64,4,5694,7
P10B,29,548,177,177,1,177,0,-1,29,TL,5,4,1,No,46,4,3260,5
P10B,30,369,198,369,2,369,0,1,30,RL,6,7,2,No,24,7,3104,6
P10B,31,1435,103,350,2,350,0,1,31,RL,6,5,2,No,68,5,5974,6
P10B,32,252,252,252,1,252,0,-1,32,TH,5,4,2,No,25,4,2337,5
P10B,33,902,146,378,2,378,0,1,33,RL,6,6,1,No,48,6,5101,6
P10B,34,645,270,645,2,645,0,-1,34,TL,6,4,2,No,74,4,2499,6
P10B,35,394,124,124,1,1145,0,-1,35,TL,4,5,2,No,18,5,1861,4
P10B,36,180,180,180,1,180,0,-1,36,TL,4,5,3,No,38,5,2223,4
P10B,37,218,218,218,1,218,0,-1,37,TH,5,3,1,No,53,3,3104,5
P10B,38,450,303,303,1,303,0,-1,38,RH,4,6,2,No,67,6,5969,4
P10B,39,743,240,422,2,422,0,-1,39,TL,5,5,2,No,14,5,5181,5
P10B,40,607,243,400,2,400,0,-1,40,TH,6,4,2,No,77,4,5262,6
P10B,41,223,223,223,1,223,0,-1,41,TH,5,4,2,No,41,4,4325,5
P10B,42,630,165,630,3,630,0,-1,42,TL,4,4,2,No,78,4,3932,4
P10B,43,378,378,378,1,378,0,1,43,RL,7,5,2,No,72,5,3216,7
P10B,44,0,NA,NA,NA,NA,1,-1,44,TH,6,4,2,No,73,4,2302,6
P10B,45,895,152,152,1,2493,0,-1,45,TH,6,5,2,No,13,5,6645,6
P10B,46,630,195,455,2,455,1,-1,46,TH,5,6,3,No,17,6,5568,5
P10B,47,210,210,210,1,210,0,1,47,RL,4,4,2,No,76,4,3087,4
P10B,48,199,199,199,1,199,0,1,48,RL,4,4,2,No,52,4,2784,4
P10B,49,344,344,344,1,344,0,-1,49,RH,5,6,2,No,75,6,3143,5
P10B,50,405,291,405,2,405,0,-1,50,RH,9,6,2,No,47,6,3502,9
P10B,51,472,232,472,2,472,0,-1,51,TH,6,5,2,No,49,5,2443,6
P10B,52,258,258,258,1,258,0,-1,52,RH,5,4,2,No,51,4,3290,5
P10B,53,380,196,380,2,380,0,-1,53,RH,5,6,2,No,7,6,3112,5
P10B,54,0,NA,NA,NA,NA,1,-1,54,TL,5,4,2,No,6,4,3280,5
P10B,55,300,300,300,1,300,0,-1,55,TH,7,3,1,No,65,3,2406,7
P10B,56,157,157,157,1,157,0,1,56,RL,6,6,1,No,32,6,4004,6
P10B,57,791,111,791,2,791,0,1,57,RL,7,6,1,No,60,6,4012,7
P10B,58,283,156,156,1,156,0,-1,58,TH,8,5,2,No,29,5,5385,8
P10B,59,195,195,195,1,195,0,1,59,RL,5,3,1,No,80,3,3178,5
P10B,60,165,165,165,1,165,0,-1,60,RH,6,5,2,No,19,5,3510,6
P10B,61,335,172,172,1,639,0,-1,61,TL,5,4,2,No,30,4,2173,5
P10B,62,258,258,258,1,258,0,-1,62,RH,4,6,2,No,3,6,2868,4
P10B,63,128,128,128,1,128,0,-1,63,RH,5,5,2,No,39,5,2578,5
P10B,64,243,243,243,1,243,0,1,64,RL,7,5,1,No,28,5,3020,7
P10B,65,324,160,324,3,324,0,1,65,RL,4,6,1,No,8,6,1776,4
P10B,66,336,336,336,1,336,0,-1,66,RH,6,6,1,No,27,6,2493,6
P10B,67,479,318,318,1,579,0,-1,67,TL,4,4,2,No,2,4,2823,4
P10B,68,244,244,244,1,244,0,-1,68,TH,8,4,1,No,5,4,3729,8
P10B,69,269,269,269,1,269,0,-1,69,RH,6,5,2,No,11,5,2818,6
P10B,70,676,285,285,1,285,0,1,70,RL,4,5,1,No,20,5,2530,4
P10B,71,978,339,579,2,579,0,1,71,RL,4,5,1,No,36,5,5668,4
P10B,72,177,177,177,1,177,0,-1,72,TH,5,4,1,No,69,4,2353,5
P10B,73,185,185,185,1,185,0,-1,73,TL,7,4,1,No,62,4,2866,7
P10B,74,950,243,950,3,950,0,1,74,RL,4,6,1,No,4,6,3714,4
P10B,75,278,278,278,1,278,0,1,75,RL,5,5,2,No,40,5,4340,5
P10B,76,491,287,491,2,491,0,-1,76,TH,4,4,2,No,61,4,2031,4
P10B,77,256,256,256,1,256,0,-1,77,RH,4,6,1,No,35,6,1786,4
P10B,78,849,167,167,1,167,0,-1,78,TH,5,5,3,No,37,5,3074,5
P10B,79,436,286,436,2,436,0,-1,79,RH,5,5,1,No,55,5,3007,5
P10B,80,428,169,428,2,428,0,-1,80,TH,4,4,2,No,1,4,1425,4
P10B,81,513,174,174,1,174,0,-1,81,RH,4,4,2,No,71,4,2748,4
P10B,82,972,229,407,2,407,1,-1,82,TL,5,4,1,No,26,4,5121,5
P10B,83,274,147,274,2,274,0,1,83,RL,4,5,1,No,44,5,4962,4
P10B,84,741,132,132,1,764,0,-1,84,RH,4,4,1,No,79,4,4599,4
P11C,5,836,186,836,4,836,0,-1,5,RL,5,6,3,No,17,6,3551,5
P11C,6,684,250,250,1,250,0,-1,6,TL,4,3,1,No,35,3,2977,4
P11C,7,566,232,566,3,566,0,1,7,RH,6,6,1,No,16,6,2836,6
P11C,8,557,557,557,1,557,1,-1,8,TL,6,3,1,No,31,3,3816,6
P11C,9,665,518,518,1,518,0,-1,9,TH,4,5,3,No,38,5,4758,4
P11C,10,693,301,693,3,693,0,-1,10,RL,8,8,2,No,29,8,3965,8
P11C,11,1355,146,146,1,1326,0,-1,11,TH,4,5,2,No,18,5,4755,4
P11C,12,1233,157,157,1,926,0,1,12,RH,4,4,2,No,52,4,4514,4
P11C,13,560,153,560,3,560,0,-1,13,TH,5,4,1,No,26,4,3513,5
P11C,14,637,157,157,1,1044,0,-1,14,TH,5,5,2,No,14,5,3991,5
P11C,15,1540,273,915,2,915,0,-1,15,TL,4,5,3,No,43,5,4345,4
P11C,16,333,333,333,1,333,0,-1,16,RL,8,5,1,No,5,5,3741,8
P11C,17,863,242,863,3,863,0,-1,17,RL,5,5,2,No,41,5,3562,5
P11C,18,319,319,319,1,319,0,-1,18,TL,4,3,1,No,79,3,4518,4
P11C,19,760,199,760,3,760,0,-1,19,RL,5,5,1,No,53,5,3872,5
P11C,20,691,321,691,2,851,0,1,20,RH,6,7,2,No,24,7,3738,6
P11C,21,0,NA,NA,NA,NA,1,1,21,RH,7,4,1,No,64,4,3201,7
P11C,22,688,215,215,1,992,0,-1,22,TH,5,5,2,No,50,5,4852,5
P11C,23,503,209,209,1,209,0,-1,23,RL,5,5,1,No,69,5,3259,5
P11C,24,498,181,498,3,498,0,1,24,RH,7,6,1,No,28,6,3110,7
P11C,25,823,259,550,2,550,0,-1,25,RL,6,6,2,No,13,6,3604,6
P11C,26,649,222,649,2,649,0,-1,26,RL,5,6,1,No,45,6,3382,5
P11C,27,577,135,135,1,789,0,-1,27,TL,8,3,1,No,63,3,3467,8
P11C,28,653,190,653,2,653,0,-1,28,TH,5,4,2,No,30,4,3869,5
P11C,29,549,289,549,2,549,0,1,29,RH,4,5,1,No,44,5,3754,4
P11C,30,774,204,204,1,204,0,-1,30,RL,4,5,1,No,9,5,3210,4
P11C,31,276,276,276,1,563,0,-1,31,TH,5,4,1,No,46,4,2831,5
P11C,32,221,221,221,1,221,1,-1,32,TL,5,4,2,No,39,4,2751,5
P11C,33,0,NA,NA,NA,NA,1,-1,33,TH,6,4,1,No,10,4,2975,6
P11C,34,569,201,201,1,201,0,-1,34,TL,8,4,1,No,59,4,4376,8
P11C,35,624,186,386,2,386,0,-1,35,TH,5,3,1,No,70,3,2838,5
P11C,36,822,570,822,2,822,0,-1,36,TH,4,3,1,No,54,3,4727,4
P11C,37,300,300,300,1,300,0,1,37,RH,4,5,1,No,36,5,3531,4
P11C,38,297,154,297,2,297,0,1,38,RH,6,5,1,No,48,5,2120,6
P11C,39,583,141,306,2,1171,0,-1,39,TH,4,4,2,No,2,4,3824,4
P11C,40,740,430,430,1,430,0,-1,40,TH,4,4,2,No,78,4,4370,4
P11C,41,628,204,424,2,424,0,-1,41,RL,4,5,2,No,1,5,3340,4
P11C,42,465,465,465,1,465,1,-1,42,TL,5,4,2,No,51,4,3759,5
P11C,43,256,256,256,1,256,0,1,43,RH,5,5,2,No,12,5,2251,5
P11C,44,449,449,449,1,449,0,-1,44,TH,6,4,1,No,66,4,3085,6
P11C,45,340,340,340,1,340,0,1,45,RH,4,5,1,No,20,5,2384,4
P11C,46,272,272,272,1,272,0,1,46,RH,6,4,1,No,32,4,3189,6
P11C,47,549,159,159,1,159,0,-1,47,RL,6,5,2,No,73,5,3783,6
P11C,48,815,160,420,2,902,0,-1,48,TH,6,4,1,No,34,4,3939,6
P11C,49,578,578,578,1,578,0,-1,49,TL,4,4,2,No,71,4,3626,4
P11C,50,399,399,399,1,399,0,-1,50,RL,6,6,2,No,49,6,2466,6
P11C,51,351,351,351,1,351,0,-1,51,TL,4,5,2,No,67,5,3247,4
P11C,52,224,224,224,1,224,0,1,52,RH,7,5,2,No,72,5,3444,7
P11C,53,525,268,268,1,268,0,-1,53,RL,5,6,3,No,37,6,2796,5
P11C,54,171,171,171,1,171,0,-1,54,TL,5,4,1,No,55,4,2547,5
P11C,55,1329,586,879,2,879,0,-1,55,TL,4,5,2,No,15,5,3270,4
P11C,56,891,224,224,1,224,0,-1,56,TL,6,4,1,No,27,4,3556,6
P11C,57,199,199,199,1,199,0,-1,57,RL,6,5,1,No,33,5,1568,6
P11C,58,716,142,360,2,360,0,1,58,RH,6,6,1,No,56,6,2070,6
P11C,59,666,214,666,3,666,0,-1,59,TH,7,4,1,No,62,4,3437,7
P11C,60,231,231,231,1,231,0,1,60,RH,7,6,1,No,60,6,2989,7
P11C,61,0,NA,NA,NA,NA,1,-1,61,TH,5,4,2,No,6,4,2673,5
P11C,62,355,142,142,1,739,0,-1,62,TL,5,4,2,No,75,4,2479,5
P11C,63,1197,202,1197,4,1197,0,-1,63,TL,6,5,2,No,11,5,4779,6
P11C,64,507,336,336,1,336,0,0,64,RH,4,6,1,No,8,6,1829,4
P11C,65,727,248,727,3,727,0,-1,65,TL,4,4,2,No,3,4,3033,4
P11C,66,510,292,292,1,292,0,-1,66,TH,6,4,2,No,74,4,2887,6
P11C,67,145,145,145,1,618,0,1,67,RH,5,4,1,No,80,4,3114,5
P11C,68,290,290,290,1,290,0,1,68,RH,4,5,1,No,4,5,2842,4
P11C,69,0,NA,NA,NA,NA,1,-1,69,RL,6,4,2,No,77,4,2486,6
P11C,70,887,354,354,1,354,0,-1,70,RL,7,5,1,No,65,5,3297,7
P11C,71,224,224,224,1,224,0,-1,71,TH,4,3,2,No,42,5,3100,4
P11C,72,453,195,453,2,453,0,-1,72,TL,5,4,2,No,7,4,2548,5
P11C,73,723,273,723,3,723,0,-1,73,TH,4,4,1,No,58,4,2276,4
P11C,74,160,160,160,1,160,0,-1,74,RL,8,5,1,No,57,5,5402,8
P11C,75,743,216,216,1,216,0,-1,75,TL,6,5,2,No,23,5,4902,6
P11C,76,616,145,616,3,616,1,-1,76,RL,5,5,2,No,25,5,3836,5
P11C,77,581,117,581,2,581,0,-1,77,TH,5,5,2,No,22,5,2975,5
P11C,78,1006,322,770,2,770,0,-1,78,TL,9,5,2,No,47,5,5001,9
P11C,79,333,333,333,1,333,0,1,79,RH,6,5,2,No,68,5,2757,6
P11C,80,270,270,270,1,270,0,1,80,RH,5,5,2,No,40,5,2795,5
P11C,81,556,556,556,1,556,0,-1,81,TL,6,5,2,No,19,5,5038,6
P11C,82,513,155,513,3,513,0,1,82,RH,4,5,2,No,76,5,3338,4
P11C,83,676,352,352,1,352,0,-1,83,RL,4,5,2,No,61,5,3318,4
P11C,84,848,189,344,2,344,0,-1,84,RL,5,5,2,No,21,5,3140,5
P13A,5,335,335,335,1,335,0,1,5,TH,6,3,1,No,32,3,2969,6
P13A,6,1029,517,517,1,517,0,0,6,TH,7,4,1,No,28,4,7920,7
P13A,7,632,314,314,1,314,0,-1,7,TL,5,3,1,No,53,3,5545,5
P13A,8,523,101,101,1,3935,0,-1,8,TL,5,4,2,No,41,4,5899,5
P13A,9,521,306,306,1,695,0,-1,9,RH,6,6,1,No,10,6,4241,6
P13A,10,705,412,705,2,705,0,1,10,TH,4,4,2,No,76,4,4292,4
P13A,11,510,351,510,2,510,0,-1,11,RL,5,6,2,No,7,5,2753,5
P13A,12,268,268,268,1,268,0,-1,12,RH,5,5,1,No,46,5,3373,5
P13A,13,473,233,233,1,233,1,1,13,TH,5,3,1,No,80,3,3998,5
P13A,14,770,176,176,1,954,0,-1,14,TL,6,5,2,No,49,5,4574,6
P13A,15,465,465,465,1,465,0,-1,15,TL,6,4,2,No,77,4,3681,6
P13A,16,544,327,544,2,544,0,-1,16,RL,5,6,2,No,39,6,3911,5
P13A,17,179,179,179,1,480,0,-1,17,RL,4,7,2,No,15,7,3412,4
P13A,18,149,149,149,1,149,0,1,18,TH,4,4,1,No,8,4,2169,4
P13A,19,372,278,278,1,278,0,1,19,TH,4,4,1,No,36,4,3718,4
P13A,20,371,371,371,1,371,0,-1,20,RL,4,5,2,No,3,5,3528,4
P13A,21,1300,408,1117,3,1117,0,-1,21,TL,7,3,1,No,65,3,5651,7
P13A,22,1565,498,1182,4,1182,0,-1,22,RH,5,6,2,No,14,6,4469,5
P13A,23,844,683,844,2,844,0,-1,23,TL,6,3,1,No,33,3,2720,6
P13A,24,698,222,698,2,698,0,-1,24,RH,4,6,1,No,58,6,2350,4
P13A,25,478,332,332,1,332,0,1,25,TH,4,4,1,No,44,4,4046,4
P13A,26,719,166,387,2,387,0,-1,26,TL,8,5,2,No,29,5,4509,8
P13A,27,322,322,322,1,322,0,-1,27,RL,9,6,2,No,47,6,3239,9
P13A,28,374,374,374,1,374,0,-1,28,RL,4,6,2,No,67,6,3695,4
P13A,29,168,168,168,1,168,0,-1,29,RH,6,6,1,No,66,6,2901,6
P13A,30,222,222,222,1,222,0,-1,30,RL,4,5,2,No,71,5,2387,4
P13A,31,1191,321,559,2,559,0,-1,31,RL,4,6,3,No,43,6,4087,4
P13A,32,302,302,302,1,302,0,1,32,TH,6,4,1,No,48,4,3318,6
P13A,33,840,298,298,1,1188,0,-1,33,TL,5,5,3,No,37,5,3930,5
P13A,34,277,277,277,1,277,0,-1,34,RH,5,4,2,No,30,4,2397,5
P13A,35,560,560,560,1,560,0,-1,35,RL,8,7,1,No,59,7,3725,8
P13A,36,444,444,444,1,444,0,-1,36,RH,4,5,1,No,54,5,2601,4
P13A,37,394,394,394,1,394,0,1,37,TH,7,3,1,No,64,3,3951,7
P13A,38,181,181,181,1,181,0,1,38,TH,5,5,2,No,40,5,3128,5
P13A,39,696,696,696,1,696,0,-1,39,TL,4,4,1,No,9,4,3597,4
P13A,40,307,307,307,1,307,0,1,40,TH,4,4,1,No,20,4,3575,4
P13A,41,998,353,353,1,353,0,-1,41,RL,5,4,2,No,51,4,4934,5
P13A,42,681,386,681,2,681,0,-1,42,TL,5,6,3,No,17,6,4867,5
P13A,43,187,187,187,1,187,0,1,43,TH,6,4,1,No,56,4,3359,6
P13A,44,351,351,351,1,351,0,-1,44,RH,5,5,1,No,26,5,3665,5
P13A,45,556,556,556,1,556,0,-1,45,RL,4,5,1,No,35,5,3148,4
P13A,46,371,371,371,1,371,0,-1,46,RH,4,5,2,No,78,5,3984,4
P13A,47,1912,460,730,2,1273,0,-1,47,RL,6,4,1,No,31,4,5770,6
P13A,48,961,282,728,3,728,0,-1,48,TL,6,4,2,No,73,4,3698,6
P13A,49,474,182,182,1,840,0,-1,49,RH,6,4,2,No,74,4,4574,6
P13A,50,727,265,410,2,410,0,-1,50,RL,8,5,1,No,63,5,2631,8
P13A,51,180,180,180,1,180,0,-1,51,RH,5,5,2,No,22,5,2502,5
P13A,52,393,248,393,2,393,0,-1,52,RL,6,6,2,No,11,6,3119,6
P13A,53,508,121,508,2,508,0,-1,53,TL,4,4,2,No,1,4,3647,4
P13A,54,766,589,589,1,589,0,-1,54,TL,5,4,1,No,69,4,3660,5
P13A,55,838,257,838,2,838,0,1,55,TH,4,4,1,No,4,4,4269,4
P13A,56,250,250,250,1,250,0,-1,56,TL,6,5,2,No,13,5,2250,6
P13A,57,585,159,159,1,159,0,-1,57,RH,7,6,1,No,62,6,3083,7
P13A,58,837,210,210,1,1189,0,-1,58,TL,4,4,2,No,61,4,6072,4
P13A,59,328,328,328,1,328,0,-1,59,RL,5,5,1,No,55,5,2405,5
P13A,60,225,225,225,1,225,0,1,60,TH,5,5,2,No,12,5,3693,5
P13A,61,338,338,338,1,338,0,-1,61,RH,5,5,2,No,50,5,2457,5
P13A,62,1579,345,605,2,605,0,-1,62,RL,6,5,2,No,23,5,4014,6
P13A,63,996,407,996,3,996,0,-1,63,RH,4,7,2,No,42,7,3506,4
P13A,64,377,377,377,1,377,0,-1,64,RH,4,5,2,No,2,5,2588,4
P13A,65,355,355,355,1,355,0,-1,65,RH,5,5,2,No,6,5,1860,5
P13A,66,617,477,477,1,477,0,1,66,TH,6,4,2,No,68,4,4226,6
P13A,67,754,157,157,1,1076,0,-1,67,TL,8,4,1,No,57,4,6169,8
P13A,68,635,635,635,1,635,0,1,68,TH,7,4,1,No,60,4,4209,7
P13A,69,469,321,469,2,469,0,-1,69,RL,6,6,2,No,19,6,3912,6
P13A,70,524,524,524,1,524,0,1,70,TH,6,5,2,No,24,5,2758,6
P13A,71,1352,391,815,2,815,0,1,71,TH,4,4,2,No,52,4,3001,4
P13A,72,375,375,375,1,375,0,1,72,TH,6,4,1,No,16,4,3928,6
P13A,73,674,380,380,1,380,0,-1,73,RH,5,5,1,No,70,5,3554,5
P13A,74,1421,383,657,2,657,0,-1,74,TL,5,5,2,No,21,5,5727,5
P13A,75,768,341,768,2,768,0,1,75,TH,7,4,2,No,72,4,3227,7
P13A,76,680,185,680,3,680,0,-1,76,RH,4,5,2,No,18,5,2982,4
P13A,77,948,370,370,1,370,0,-1,77,RL,5,5,2,No,75,5,3916,5
P13A,78,730,730,730,1,730,0,-1,78,TL,5,4,1,No,45,4,3161,5
P13A,79,335,335,335,1,335,0,-1,79,TL,8,4,1,No,5,4,3079,8
P13A,80,275,275,275,1,275,0,-1,80,RL,6,7,1,No,27,7,2181,6
P13A,81,425,425,425,1,425,0,-1,81,RH,6,5,1,No,34,5,4569,6
P13A,82,267,267,267,1,267,0,-1,82,TL,5,4,2,No,25,4,2685,5
P13A,83,735,230,230,1,956,0,-1,83,RH,4,6,3,No,38,6,2985,4
