participant,item,congruency,task,IA_LABEL,totread,fpass,spass,regpath,regin,reginc,regout,regoutc,skip,accuracy,rt,order,trial_trt
39_1,10_cong,congruent,fact_check,Target,1450,1450,,1450,0,0,0,0,0,1,10466,1,16264
39_1,10_cong,congruent,fact_check,Spillover,1420,1420,,1420,0,0,0,0,0,1,10466,1,16264
39_1,10_cong,congruent,fact_check,Coda,2096,2096,,2096,0,0,0,0,0,1,10466,1,16264
39_1,2_cong,congruent,fact_check,Context,21361,21361,,21361,0,0,0,0,0,1,5152,1,28428
39_1,2_cong,congruent,fact_check,Target,3796,3796,,3796,0,0,0,0,0,1,5152,1,28428
39_1,2_cong,congruent,fact_check,Spillover,1350,1350,,1350,0,0,0,0,0,1,5152,1,28428
39_1,2_cong,congruent,fact_check,Coda,1921,1921,,1921,0,0,0,0,0,1,5152,1,28428
39_1,6_cong,congruent,fact_check,Context,21112,16976,4136,16976,1,1,0,0,0,1,3610,1,26337
39_1,6_cong,congruent,fact_check,Target,2227,1740,487,1740,0,0,0,0,0,1,3610,1,26337
39_1,6_cong,congruent,fact_check,Spillover,1236,1236,,1236,0,0,0,0,0,1,3610,1,26337
39_1,6_cong,congruent,fact_check,Coda,1762,1762,,6385,0,0,1,1,0,1,3610,1,26337
39_1,18_cong,congruent,entertainment,Context,10507,10064,443,10064,1,1,0,0,0,1,5107,2,16124
39_1,18_cong,congruent,entertainment,Target,2163,1815,348,2606,0,0,1,1,0,1,5107,2,16124
39_1,18_cong,congruent,entertainment,Spillover,1955,1955,,1955,0,0,0,0,0,1,5107,2,16124
39_1,18_cong,congruent,entertainment,Coda,1499,1499,,1499,0,0,0,0,0,1,5107,2,16124
39_1,12_cong,congruent,entertainment,Context,19062,19062,,19062,0,0,0,0,0,1,3519,2,24043
39_1,12_cong,congruent,entertainment,Target,1443,1443,,1443,0,0,0,0,0,1,3519,2,24043
39_1,12_cong,congruent,entertainment,Spillover,1936,1936,,1936,0,0,0,0,0,1,3519,2,24043
39_1,12_cong,congruent,entertainment,Coda,1602,1602,,1602,0,0,0,0,0,1,3519,2,24043
39_1,13_inc,incongruent,entertainment,Context,17949,8781,6607,8781,1,2,0,0,0,1,3885,2,26927
39_1,13_inc,incongruent,entertainment,Target,4822,2421,1791,2421,0,0,0,0,0,1,3885,2,26927
39_1,13_inc,incongruent,entertainment,Spillover,2120,1299,821,1299,0,0,0,0,0,1,3885,2,26927
39_1,13_inc,incongruent,entertainment,Coda,2036,2036,,14426,0,0,1,1,0,1,3885,2,26927
39_1,15_inc,incongruent,entertainment,Context,9671,9671,,9671,0,0,0,0,0,0,3760,2,17780
39_1,15_inc,incongruent,entertainment,Target,3131,3131,,3131,0,0,0,0,0,0,3760,2,17780
39_1,15_inc,incongruent,entertainment,Spillover,2687,2687,,2687,0,0,0,0,0,0,3760,2,17780
39_1,15_inc,incongruent,entertainment,Coda,2291,2291,,2291,0,0,0,0,0,0,3760,2,17780
39_1,14_cong,congruent,entertainment,Context,19631,12547,7084,12547,1,1,0,0,0,1,2891,2,25618
39_1,14_cong,congruent,entertainment,Target,2173,1494,679,1494,0,0,0,0,0,1,2891,2,25618
39_1,14_cong,congruent,entertainment,Spillover,1990,1990,,1990,0,0,0,0,0,1,2891,2,25618
39_1,14_cong,congruent,entertainment,Coda,1824,1824,,9587,0,0,1,1,0,1,2891,2,25618
39_1,20_cong,congruent,entertainment,Context,12893,12893,,12893,0,0,0,0,0,0,4532,2,22235
39_1,20_cong,congruent,entertainment,Target,3299,3299,,3299,0,0,0,0,0,0,4532,2,22235
39_1,20_cong,congruent,entertainment,Spillover,2887,1450,1437,1450,1,1,0,0,0,0,4532,2,22235
39_1,20_cong,congruent,entertainment,Coda,3058,1850,1208,4495,0,0,1,1,0,0,4532,2,22235
39_1,16_cong,congruent,entertainment,Context,22944,2172,16738,18910,1,1,0,0,0,1,3411,2,32678
39_1,16_cong,congruent,entertainment,Target,3663,2121,1542,2121,0,0,0,0,0,1,3411,2,32678
39_1,16_cong,congruent,entertainment,Spillover,2911,1431,1480,1431,0,0,0,0,0,1,3411,2,32678
39_1,16_cong,congruent,entertainment,Coda,3073,1447,1626,10129,0,0,1,1,0,1,3411,2,32678
39_1,17_inc,incongruent,entertainment,Context,12873,12873,,12873,0,0,0,0,0,0,9549,2,20953
39_1,17_inc,incongruent,entertainment,Target,3644,3644,,3644,0,0,0,0,0,0,9549,2,20953
39_1,17_inc,incongruent,entertainment,Spillover,1434,1434,,1434,0,0,0,0,0,0,9549,2,20953
39_1,17_inc,incongruent,entertainment,Coda,3002,3002,,3002,0,0,0,0,0,0,9549,2,20953
39_1,19_inc,incongruent,entertainment,Context,12365,10335,372,10335,1,2,0,0,0,0,4128,2,23692
39_1,19_inc,incongruent,entertainment,Target,4466,1020,1818,1020,1,2,0,0,0,0,4128,2,23692
39_1,19_inc,incongruent,entertainment,Spillover,4461,1842,151,1842,0,0,0,0,0,0,4128,2,23692
39_1,19_inc,incongruent,entertainment,Coda,2400,1484,916,10495,0,0,1,1,0,0,4128,2,23692
39_1,11_inc,incongruent,entertainment,Context,23392,15814,7578,15814,1,1,0,0,0,0,8171,2,32943
39_1,11_inc,incongruent,entertainment,Target,3892,1859,2033,1859,0,0,0,0,0,0,8171,2,32943
39_1,11_inc,incongruent,entertainment,Spillover,3133,1545,1588,1545,0,0,0,0,0,0,8171,2,32943
39_1,11_inc,incongruent,entertainment,Coda,2526,1467,1059,13725,0,0,1,1,0,0,8171,2,32943
40_2,1_cong,congruent,entertainment,Context,13156,13156,,13156,0,0,0,0,0,1,16402,1,18445
40_2,1_cong,congruent,entertainment,Target,1522,1522,,1522,0,0,0,0,0,1,16402,1,18445
40_2,1_cong,congruent,entertainment,Spillover,1861,1199,422,1199,1,2,0,0,0,1,16402,1,18445
40_2,1_cong,congruent,entertainment,Coda,1906,117,1789,2568,0,0,1,2,0,1,16402,1,18445
40_2,4_inc,incongruent,entertainment,Context,10598,10598,,10598,0,0,0,0,0,0,10014,1,16868
40_2,4_inc,incongruent,entertainment,Target,3212,3212,,3212,0,0,0,0,0,0,10014,1,16868
40_2,4_inc,incongruent,entertainment,Spillover,1203,1203,,1203,0,0,0,0,0,0,10014,1,16868
40_2,4_inc,incongruent,entertainment,Coda,1855,1855,,1855,0,0,0,0,0,0,10014,1,16868
40_2,3_cong,congruent,entertainment,Context,16469,16469,,16469,0,0,0,0,0,1,5439,1,21258
40_2,3_cong,congruent,entertainment,Target,1208,1208,,1208,0,0,0,0,0,1,5439,1,21258
40_2,3_cong,congruent,entertainment,Spillover,1601,1601,,1601,0,0,0,0,0,1,5439,1,21258
40_2,3_cong,congruent,entertainment,Coda,1980,1980,,1980,0,0,0,0,0,1,5439,1,21258
40_2,5_cong,congruent,entertainment,Context,9607,9607,,9607,0,0,0,0,0,1,3618,1,13929
40_2,5_cong,congruent,entertainment,Target,1061,1061,,1061,0,0,0,0,0,1,3618,1,13929
40_2,5_cong,congruent,entertainment,Spillover,1619,1619,,1619,0,0,0,0,0,1,3618,1,13929
40_2,5_cong,congruent,entertainment,Coda,1642,1642,,1642,0,0,0,0,0,1,3618,1,13929
40_2,7_cong,congruent,entertainment,Context,13854,13854,,13854,0,0,0,0,0,1,10421,1,22060
40_2,7_cong,congruent,entertainment,Target,5427,5427,,5427,0,0,0,0,0,1,10421,1,22060
40_2,7_cong,congruent,entertainment,Spillover,1336,1336,,1336,0,0,0,0,0,1,10421,1,22060
40_2,7_cong,congruent,entertainment,Coda,1443,1443,,1443,0,0,0,0,0,1,10421,1,22060
40_2,9_cong,congruent,entertainment,Context,9503,9406,97,9406,1,1,0,0,0,1,8255,1,19917
40_2,9_cong,congruent,entertainment,Target,2573,2573,,2573,0,0,0,0,0,1,8255,1,19917
40_2,9_cong,congruent,entertainment,Spillover,4737,2431,80,2431,1,2,0,0,0,1,8255,1,19917
40_2,9_cong,congruent,entertainment,Coda,3104,307,587,5507,0,0,1,3,0,1,8255,1,19917
40_2,2_inc,incongruent,entertainment,Context,22001,19909,2092,19909,1,1,0,0,0,1,8135,1,27516
40_2,2_inc,incongruent,entertainment,Target,1622,1622,,1622,0,0,0,0,0,1,8135,1,27516
40_2,2_inc,incongruent,entertainment,Spillover,1983,632,1351,4075,0,0,1,1,0,1,8135,1,27516
40_2,2_inc,incongruent,entertainment,Coda,1910,1910,,1910,0,0,0,0,0,1,8135,1,27516
40_2,10_inc,incongruent,entertainment,Context,14227,12471,286,12471,1,3,0,0,0,1,7127,1,25121
40_2,10_inc,incongruent,entertainment,Target,5216,2290,1175,2290,1,1,0,0,0,1,7127,1,25121
40_2,10_inc,incongruent,entertainment,Spillover,4061,255,1446,4014,1,1,1,2,0,1,7127,1,25121
40_2,10_inc,incongruent,entertainment,Coda,1617,227,1390,6346,0,0,1,2,0,1,7127,1,25121
40_2,8_inc,incongruent,entertainment,Context,15449,14925,524,14925,1,1,0,0,0,0,6836,1,21213
40_2,8_inc,incongruent,entertainment,Target,1957,1957,,1957,0,0,0,0,0,0,6836,1,21213
40_2,8_inc,incongruent,entertainment,Spillover,1415,1415,,1415,0,0,0,0,0,0,6836,1,21213
40_2,8_inc,incongruent,entertainment,Coda,2392,2392,,2916,0,0,1,1,0,0,6836,1,21213
40_2,6_inc,incongruent,entertainment,Context,10733,10733,,10733,0,0,0,0,0,0,2910,1,16145
40_2,6_inc,incongruent,entertainment,Target,1470,1470,,1470,0,0,0,0,0,0,2910,1,16145
40_2,6_inc,incongruent,entertainment,Spillover,2280,2280,,2280,0,0,0,0,0,0,2910,1,16145
40_2,6_inc,incongruent,entertainment,Coda,1662,1662,,1662,0,0,0,0,0,0,2910,1,16145
40_2,11_cong,congruent,fact_check,Context,8407,8407,,8407,0,0,0,0,0,1,3939,2,14578
40_2,11_cong,congruent,fact_check,Target,2939,2700,239,2700,1,1,0,0,0,1,3939,2,14578
40_2,11_cong,congruent,fact_check,Spillover,1174,106,1068,1413,0,0,1,1,0,1,3939,2,14578
40_2,11_cong,congruent,fact_check,Coda,2058,2058,,2058,0,0,0,0,0,1,3939,2,14578
40_2,18_inc,incongruent,fact_check,Context,9702,9702,,9702,0,0,0,0,0,0,4084,2,15665
40_2,18_inc,incongruent,fact_check,Target,2653,2653,,2653,0,0,0,0,0,0,4084,2,15665
40_2,18_inc,incongruent,fact_check,Spillover,2240,2240,,2240,0,0,0,0,0,0,4084,2,15665
40_2,18_inc,incongruent,fact_check,Coda,1070,1070,,1070,0,0,0,0,0,0,4084,2,15665
40_2,13_cong,congruent,fact_check,Context,10339,10339,,10339,0,0,0,0,0,1,5556,2,14653
40_2,13_cong,congruent,fact_check,Target,1301,1301,,1301,0,0,0,0,0,1,5556,2,14653
40_2,13_cong,congruent,fact_check,Spillover,1499,1499,,1499,0,0,0,0,0,1,5556,2,14653
40_2,13_cong,congruent,fact_check,Coda,1514,1514,,1514,0,0,0,0,0,1,5556,2,14653
40_2,20_inc,incongruent,fact_check,Context,13587,13587,,13587,0,0,0,0,0,0,4238,2,21461
40_2,20_inc,incongruent,fact_check,Target,2937,2937,,2937,0,0,0,0,0,0,4238,2,21461
40_2,20_inc,incongruent,fact_check,Spillover,2926,2926,,2926,0,0,0,0,0,0,4238,2,21461
40_2,20_inc,incongruent,fact_check,Coda,2011,2011,,2011,0,0,0,0,0,0,4238,2,21461
40_2,12_inc,incongruent,fact_check,Context,11152,10280,872,10280,1,1,0,0,0,1,6263,2,18370
40_2,12_inc,incongruent,fact_check,Target,3348,2832,144,2832,1,1,0,0,0,1,6263,2,18370
40_2,12_inc,incongruent,fact_check,Spillover,3000,437,2563,4016,0,0,1,1,0,1,6263,2,18370
40_2,12_inc,incongruent,fact_check,Coda,870,870,,1242,0,0,1,1,0,1,6263,2,18370
40_2,17_cong,congruent,fact_check,Context,14420,14420,,14420,0,0,0,0,0,1,9769,2,23779
40_2,17_cong,congruent,fact_check,Target,2030,2030,,2030,0,0,0,0,0,1,9769,2,23779
40_2,17_cong,congruent,fact_check,Spillover,2113,1705,247,1705,1,2,0,0,0,1,9769,2,23779
40_2,17_cong,congruent,fact_check,Coda,5216,114,2099,5624,0,0,1,2,0,1,9769,2,23779
40_2,15_cong,congruent,fact_check,Context,8511,8511,,8511,0,0,0,0,0,1,4109,2,14632
40_2,15_cong,congruent,fact_check,Target,1652,1652,,1652,0,0,0,0,0,1,4109,2,14632
40_2,15_cong,congruent,fact_check,Spillover,2970,2758,212,2758,1,1,0,0,0,1,4109,2,14632
40_2,15_cong,congruent,fact_check,Coda,1499,101,1398,1711,0,0,1,1,0,1,4109,2,14632
40_2,16_inc,incongruent,fact_check,Context,15190,11707,360,11707,1,4,0,0,0,1,10885,2,22482
40_2,16_inc,incongruent,fact_check,Target,5124,2142,393,3570,1,1,1,2,0,1,10885,2,22482
40_2,16_inc,incongruent,fact_check,Spillover,2025,646,1379,2249,0,0,1,1,0,1,10885,2,22482
40_2,16_inc,incongruent,fact_check,Coda,143,143,,4956,0,0,1,1,0,1,10885,2,22482
40_2,14_inc,incongruent,fact_check,Context,16799,12645,3463,16108,1,1,0,0,0,1,4399,2,23406
40_2,14_inc,incongruent,fact_check,Target,2875,2440,204,2440,1,2,0,0,0,1,4399,2,23406
40_2,14_inc,incongruent,fact_check,Spillover,2085,115,164,3211,0,0,1,3,0,1,4399,2,23406
40_2,14_inc,incongruent,fact_check,Coda,1555,1555,,1555,0,0,0,0,0,1,4399,2,23406
40_2,19_cong,congruent,fact_check,Context,16627,14608,870,14608,1,3,0,0,0,1,3084,2,27478
40_2,19_cong,congruent,fact_check,Target,5565,3982,294,3982,1,2,0,0,0,1,3084,2,27478
40_2,19_cong,congruent,fact_check,Spillover,4802,506,2885,3685,0,0,1,1,0,1,3084,2,27478
40_2,19_cong,congruent,fact_check,Coda,484,119,365,5203,0,0,1,2,0,1,3084,2,27478
30_2,2_inc,incongruent,entertainment,Context,14730,14730,,14730,0,0,0,0,0,1,5652,1,20830
30_2,2_inc,incongruent,entertainment,Target,1963,1797,166,1797,1,1,0,0,0,1,5652,1,20830
30_2,2_inc,incongruent,entertainment,Spillover,1810,1810,,1810,0,0,0,0,0,1,5652,1,20830
30_2,2_inc,incongruent,entertainment,Coda,2327,2202,125,2493,0,0,1,1,0,1,5652,1,20830
30_2,4_inc,incongruent,entertainment,Context,11999,11999,,11999,0,0,0,0,0,0,3480,1,19879
30_2,4_inc,incongruent,entertainment,Target,3220,3220,,3220,0,0,0,0,0,0,3480,1,19879
30_2,4_inc,incongruent,entertainment,Spillover,2480,2480,,2480,0,0,0,0,0,0,3480,1,19879
30_2,4_inc,incongruent,entertainment,Coda,2180,2180,,2180,0,0,0,0,0,0,3480,1,19879
30_2,8_inc,incongruent,entertainment,Context,11399,11225,174,11225,1,1,0,0,0,0,6081,1,18222
30_2,8_inc,incongruent,entertainment,Target,2120,2120,,2120,0,0,0,0,0,0,6081,1,18222
30_2,8_inc,incongruent,entertainment,Spillover,2516,2223,293,2223,1,1,0,0,0,0,6081,1,18222
30_2,8_inc,incongruent,entertainment,Coda,2187,2187,,2654,0,0,1,1,0,0,6081,1,18222
30_2,10_inc,incongruent,entertainment,Context,9992,9992,,9992,0,0,0,0,0,1,4496,1,17666
30_2,10_inc,incongruent,entertainment,Target,2424,2424,,2424,0,0,0,0,0,1,4496,1,17666
30_2,10_inc,incongruent,entertainment,Spillover,2609,2609,,2609,0,0,0,0,0,1,4496,1,17666
30_2,10_inc,incongruent,entertainment,Coda,2641,2641,,2641,0,0,0,0,0,1,4496,1,17666
30_2,7_cong,congruent,entertainment,Context,10779,10779,,10779,0,0,0,0,0,1,4740,1,17485
30_2,7_cong,congruent,entertainment,Target,2027,2027,,2027,0,0,0,0,0,1,4740,1,17485
30_2,7_cong,congruent,entertainment,Spillover,2258,2258,,2258,0,0,0,0,0,1,4740,1,17485
30_2,7_cong,congruent,entertainment,Coda,2421,2421,,2421,0,0,0,0,0,1,4740,1,17485
30_2,6_inc,incongruent,entertainment,Context,10074,10074,,10074,0,0,0,0,0,0,5443,1,17036
30_2,6_inc,incongruent,entertainment,Target,3152,1823,1329,1823,1,1,0,0,0,0,5443,1,17036
30_2,6_inc,incongruent,entertainment,Spillover,3635,2625,737,4691,1,1,1,1,0,0,5443,1,17036
30_2,6_inc,incongruent,entertainment,Coda,175,175,,448,0,0,1,1,0,0,5443,1,17036
30_2,5_cong,congruent,entertainment,Context,10584,10584,,10584,0,0,0,0,0,1,4904,1,17779
30_2,5_cong,congruent,entertainment,Target,2365,2365,,2365,0,0,0,0,0,1,4904,1,17779
30_2,5_cong,congruent,entertainment,Spillover,2832,2738,94,2738,1,1,0,0,0,1,4904,1,17779
30_2,5_cong,congruent,entertainment,Coda,1998,1998,,2092,0,0,1,1,0,1,4904,1,17779
30_2,1_cong,congruent,entertainment,Context,10197,10197,,10197,0,0,0,0,0,0,4067,1,16647
30_2,1_cong,congruent,entertainment,Target,1967,1967,,1967,0,0,0,0,0,0,4067,1,16647
30_2,1_cong,congruent,entertainment,Spillover,2930,2546,384,2546,1,1,0,0,0,0,4067,1,16647
30_2,1_cong,congruent,entertainment,Coda,1553,1553,,1937,0,0,1,1,0,0,4067,1,16647
30_2,3_cong,congruent,entertainment,Context,11586,11429,157,11429,1,1,0,0,0,1,3444,1,18099
30_2,3_cong,congruent,entertainment,Target,1509,1509,,1509,0,0,0,0,0,1,3444,1,18099
30_2,3_cong,congruent,entertainment,Spillover,2202,2202,,2202,0,0,0,0,0,1,3444,1,18099
30_2,3_cong,congruent,entertainment,Coda,2802,2802,,2959,0,0,1,1,0,1,3444,1,18099
30_2,9_cong,congruent,entertainment,Context,9579,9579,,9579,0,0,0,0,0,1,5142,1,18346
30_2,9_cong,congruent,entertainment,Target,2321,2175,146,2175,1,1,0,0,0,1,5142,1,18346
30_2,9_cong,congruent,entertainment,Spillover,2472,1843,629,2618,0,0,1,1,0,1,5142,1,18346
30_2,9_cong,congruent,entertainment,Coda,3974,3974,,3974,0,0,0,0,0,1,5142,1,18346
30_2,13_cong,congruent,fact_check,Context,9428,9428,,9428,0,0,0,0,0,1,2938,2,16030
30_2,13_cong,congruent,fact_check,Target,1595,1595,,1595,0,0,0,0,0,1,2938,2,16030
30_2,13_cong,congruent,fact_check,Spillover,2588,2254,334,2254,1,1,0,0,0,1,2938,2,16030
30_2,13_cong,congruent,fact_check,Coda,2419,2419,,2753,0,0,1,1,0,1,2938,2,16030
30_2,19_cong,congruent,fact_check,Context,12148,12148,,12148,0,0,0,0,0,1,3384,2,18773
30_2,19_cong,congruent,fact_check,Target,1332,1332,,1332,0,0,0,0,0,1,3384,2,18773
30_2,19_cong,congruent,fact_check,Spillover,2707,2707,,2707,0,0,0,0,0,1,3384,2,18773
30_2,19_cong,congruent,fact_check,Coda,2586,2586,,2586,0,0,0,0,0,1,3384,2,18773
30_2,16_inc,incongruent,fact_check,Context,9389,9125,264,9125,1,1,0,0,0,0,3828,2,15346
30_2,16_inc,incongruent,fact_check,Target,1965,1404,561,1404,1,1,0,0,0,0,3828,2,15346
30_2,16_inc,incongruent,fact_check,Spillover,2534,505,2029,3095,0,0,1,1,0,0,3828,2,15346
30_2,16_inc,incongruent,fact_check,Coda,1458,1458,,1722,0,0,1,1,0,0,3828,2,15346
30_2,20_inc,incongruent,fact_check,Context,10411,10411,,10411,0,0,0,0,0,1,2812,2,17626
30_2,20_inc,incongruent,fact_check,Target,2869,2869,,2869,0,0,0,0,0,1,2812,2,17626
30_2,20_inc,incongruent,fact_check,Spillover,2538,2432,106,2432,1,1,0,0,0,1,2812,2,17626
30_2,20_inc,incongruent,fact_check,Coda,1808,85,1723,1914,0,0,1,1,0,1,2812,2,17626
30_2,12_inc,incongruent,fact_check,Context,11103,10938,165,10938,1,1,0,0,0,1,2796,2,18297
30_2,12_inc,incongruent,fact_check,Target,2589,2589,,2589,0,0,0,0,0,1,2796,2,18297
30_2,12_inc,incongruent,fact_check,Spillover,2534,2534,,2534,0,0,0,0,0,1,2796,2,18297
30_2,12_inc,incongruent,fact_check,Coda,2071,2071,,2236,0,0,1,1,0,1,2796,2,18297
30_2,17_cong,congruent,fact_check,Context,10748,10601,147,10601,1,1,0,0,0,1,3574,2,18407
30_2,17_cong,congruent,fact_check,Target,2304,2304,,2304,0,0,0,0,0,1,3574,2,18407
30_2,17_cong,congruent,fact_check,Spillover,2363,2197,166,2197,1,1,0,0,0,1,3574,2,18407
30_2,17_cong,congruent,fact_check,Coda,2992,2992,,3305,0,0,1,1,0,1,3574,2,18407
30_2,15_cong,congruent,fact_check,Context,10634,10634,,10634,0,0,0,0,0,1,3546,2,17628
30_2,15_cong,congruent,fact_check,Target,2433,2433,,2433,0,0,0,0,0,1,3546,2,17628
30_2,15_cong,congruent,fact_check,Spillover,2704,2269,331,2269,1,2,0,0,0,1,3546,2,17628
30_2,15_cong,congruent,fact_check,Coda,1857,110,1747,2292,0,0,1,2,0,1,3546,2,17628
30_2,11_cong,congruent,fact_check,Context,12155,12155,,12155,0,0,0,0,0,1,3720,2,18802
30_2,11_cong,congruent,fact_check,Target,2411,2411,,2411,0,0,0,0,0,1,3720,2,18802
30_2,11_cong,congruent,fact_check,Spillover,2091,2091,,2091,0,0,0,0,0,1,3720,2,18802
30_2,11_cong,congruent,fact_check,Coda,2145,2145,,2145,0,0,0,0,0,1,3720,2,18802
30_2,14_inc,incongruent,fact_check,Context,10362,10362,,10362,0,0,0,0,0,1,2661,2,18630
30_2,14_inc,incongruent,fact_check,Target,2702,2702,,2702,0,0,0,0,0,1,2661,2,18630
30_2,14_inc,incongruent,fact_check,Spillover,2812,2812,,2812,0,0,0,0,0,1,2661,2,18630
30_2,14_inc,incongruent,fact_check,Coda,2754,2754,,2754,0,0,0,0,0,1,2661,2,18630
30_2,18_inc,incongruent,fact_check,Context,10247,10247,,10247,0,0,0,0,0,1,4077,2,15883
30_2,18_inc,incongruent,fact_check,Target,1300,1300,,1300,0,0,0,0,0,1,4077,2,15883
30_2,18_inc,incongruent,fact_check,Spillover,1898,1898,,1898,0,0,0,0,0,1,4077,2,15883
30_2,18_inc,incongruent,fact_check,Coda,2438,2438,,2438,0,0,0,0,0,1,4077,2,15883
51_1,1_inc,incongruent,fact_check,Context,13446,13446,,13446,0,0,0,0,0,0,6163,.,21579
51_1,1_inc,incongruent,fact_check,Target,1975,1975,,1975,0,0,0,0,0,0,6163,.,21579
51_1,1_inc,incongruent,fact_check,Spillover,4080,4080,,4080,0,0,0,0,0,0,6163,.,21579
51_1,1_inc,incongruent,fact_check,Coda,1973,1973,,1973,0,0,0,0,0,0,6163,.,21579
51_1,6_cong,congruent,fact_check,Context,21395,21395,,21395,0,0,0,0,0,0,6970,1,26854
51_1,6_cong,congruent,fact_check,Target,1739,1739,,1739,0,0,0,0,0,0,6970,1,26854
51_1,6_cong,congruent,fact_check,Spillover,1503,1503,,1503,0,0,0,0,0,0,6970,1,26854
51_1,6_cong,congruent,fact_check,Coda,2081,2081,,2081,0,0,0,0,0,0,6970,1,26854
51_1,8_cong,congruent,fact_check,Context,27955,16758,3109,16758,1,2,0,0,0,1,5063,1,38258
51_1,8_cong,congruent,fact_check,Target,4480,2863,130,2863,1,1,0,0,0,1,5063,1,38258
51_1,8_cong,congruent,fact_check,Spillover,2714,1956,758,2086,0,0,1,1,0,1,5063,1,38258
51_1,8_cong,congruent,fact_check,Coda,3109,1510,304,16551,0,0,1,2,0,1,5063,1,38258
51_1,7_inc,incongruent,fact_check,Context,16088,10019,5081,10019,1,2,0,0,0,1,4103,1,23210
51_1,7_inc,incongruent,fact_check,Target,4206,104,1025,10275,0,0,1,2,0,1,4103,1,23210
51_1,7_inc,incongruent,fact_check,Spillover,2466,2466,,2466,0,0,0,0,0,1,4103,1,23210
51_1,7_inc,incongruent,fact_check,Coda,450,450,,450,0,0,0,0,0,1,4103,1,23210
51_1,10_cong,congruent,fact_check,Context,23152,22991,161,22991,1,1,0,0,0,1,7580,1,30282
51_1,10_cong,congruent,fact_check,Target,4127,592,3374,592,1,1,0,0,0,1,7580,1,30282
51_1,10_cong,congruent,fact_check,Spillover,1984,587,1397,5358,0,0,1,1,0,1,7580,1,30282
51_1,10_cong,congruent,fact_check,Coda,1019,1019,,1341,0,0,1,1,0,1,7580,1,30282
51_1,5_inc,incongruent,fact_check,Context,13868,13868,,13868,0,0,0,0,0,1,9743,1,20116
51_1,5_inc,incongruent,fact_check,Target,1938,1938,,1938,0,0,0,0,0,1,9743,1,20116
51_1,5_inc,incongruent,fact_check,Spillover,2814,2814,,2814,0,0,0,0,0,1,9743,1,20116
51_1,5_inc,incongruent,fact_check,Coda,1496,1496,,1496,0,0,0,0,0,1,9743,1,20116
51_1,4_cong,congruent,fact_check,Context,25214,23454,1760,23454,1,1,0,0,0,1,8640,1,34038
51_1,4_cong,congruent,fact_check,Target,5615,4845,252,4845,1,1,0,0,0,1,8640,1,34038
51_1,4_cong,congruent,fact_check,Spillover,1976,1976,,1976,0,0,0,0,0,1,8640,1,34038
51_1,4_cong,congruent,fact_check,Coda,1233,1233,,3763,0,0,1,1,0,1,8640,1,34038
51_1,9_inc,incongruent,fact_check,Context,16580,15336,1244,15336,1,1,0,0,0,1,23605,1,29869
51_1,9_inc,incongruent,fact_check,Target,6380,4963,103,4963,1,1,0,0,0,1,23605,1,29869
51_1,9_inc,incongruent,fact_check,Spillover,5406,5406,,5406,0,0,0,0,0,1,23605,1,29869
51_1,9_inc,incongruent,fact_check,Coda,1503,1503,,4164,0,0,1,1,0,1,23605,1,29869
51_1,2_cong,congruent,fact_check,Context,22871,15523,7348,15523,1,1,0,0,0,1,6539,1,30857
51_1,2_cong,congruent,fact_check,Target,2443,1149,454,1149,1,1,0,0,0,1,6539,1,30857
51_1,2_cong,congruent,fact_check,Spillover,3033,380,1387,2221,0,0,1,1,0,1,6539,1,30857
51_1,2_cong,congruent,fact_check,Coda,2510,1239,1271,11964,0,0,1,1,0,1,6539,1,30857
51_1,3_inc,incongruent,fact_check,Context,27463,19453,8010,19453,1,1,0,0,0,1,3442,1,40060
51_1,3_inc,incongruent,fact_check,Target,4563,1925,2638,1925,0,0,0,0,0,1,3442,1,40060
51_1,3_inc,incongruent,fact_check,Spillover,5068,2789,2279,2789,0,0,0,0,0,1,3442,1,40060
51_1,3_inc,incongruent,fact_check,Coda,2966,1453,1513,15893,0,0,1,1,0,1,3442,1,40060
51_1,15_inc,incongruent,entertainment,Context,8731,8731,,8731,0,0,0,0,0,0,14610,2,16288
51_1,15_inc,incongruent,entertainment,Target,3322,3322,,3322,0,0,0,0,0,0,14610,2,16288
51_1,15_inc,incongruent,entertainment,Spillover,3024,3024,,3024,0,0,0,0,0,0,14610,2,16288
51_1,15_inc,incongruent,entertainment,Coda,1211,1211,,1211,0,0,0,0,0,0,14610,2,16288
51_1,13_inc,incongruent,entertainment,Context,25536,19170,6366,19170,1,1,0,0,0,1,4013,2,38425
51_1,13_inc,incongruent,entertainment,Target,8738,1460,7278,1460,0,0,0,0,0,1,4013,2,38425
51_1,13_inc,incongruent,entertainment,Spillover,1606,439,1167,15250,0,0,1,1,0,1,4013,2,38425
51_1,13_inc,incongruent,entertainment,Coda,2545,2545,,2545,0,0,0,0,0,1,4013,2,38425
51_1,18_cong,congruent,entertainment,Context,18524,17466,1058,17466,1,1,0,0,0,1,2826,2,24249
51_1,18_cong,congruent,entertainment,Target,1882,363,1519,2940,0,0,1,1,0,1,2826,2,24249
